data_type,display_in_jbrowse,show_feature_label,label,comment,assayed_gene_product,background,alleles,mutant(s),conditions,growth_phase_or_response,strand,assay_type,first_author,publication_year,pmed_id,DB,study_id,sample_id,short_description,data_file_type,source_url
Transcripts,yes,yes,Transcripts during glucose starvation (forward strand) - Rhind et al. (2011),,,,WT,not applicable,,glucose starvation,forward strand,RNA-Seq,Rhind,2011,21511999,,not available,,,bigwig,https://www.pombase.org/external_datasets/Rhind_2011_PMID_21511999/Spom_ds_61G9EAAXX_and_61G9UAAXX.+.sorted.bw
Transcripts,no,yes,Transcripts during glucose starvation (reverse strand) - Rhind et al. (2011),,,,WT,not applicable,,,,RNA-Seq,Rhind,2011,21511999,,not available,,,rnaseq,https://www.pombase.org/external_datasets/Rhind_2011_PMID_21511999/Spom_ds_61G9EAAXX_and_61G9UAAXX.+.sorted.bam
Transcripts,no,yes,Transcripts during glucose starvation (reverse strand) - Rhind et al. (2011),,,,WT,not applicable,,,,RNA-Seq,Rhind,2011,21511999,,not available,,,rnaseq,https://www.pombase.org/external_datasets/Rhind_2011_PMID_21511999/Spom_ds_61G9EAAXX_and_61G9UAAXX.-.sorted.bam
Transcripts,yes,yes,Transcripts during glucose starvation (reverse strand) - Rhind et al. (2011),,,,WT,not applicable,,glucose starvation,reverse strand,RNA-Seq,Rhind,2011,21511999,,not available,,,bigwig,https://www.pombase.org/external_datasets/Rhind_2011_PMID_21511999/Spom_ds_61G9EAAXX_and_61G9UAAXX.-.sorted.bw
Transcripts,no,yes,Transcripts during heat shock (forward strand) - Rhind et al. (2011),,,,WT,not applicable,,,,RNA-Seq,Rhind,2011,21511999,,not available,,,rnaseq,https://www.pombase.org/external_datasets/Rhind_2011_PMID_21511999/Spom_hs_61G9EAAXX_and_61G9UAAXX.+.sorted.bam
Transcripts,yes,yes,Transcripts during heat shock (forward strand) - Rhind et al. (2011),,,,WT,not applicable,,heat shock,forward strand,RNA-Seq,Rhind,2011,21511999,,not available,,,bigwig,https://www.pombase.org/external_datasets/Rhind_2011_PMID_21511999/Spom_hs_61G9EAAXX_and_61G9UAAXX.+.sorted.bw
Transcripts,no,yes,Transcripts during heat shock (reverse strand) - Rhind et al. (2011),,,,WT,not applicable,,,,RNA-Seq,Rhind,2011,21511999,,not available,,,rnaseq,https://www.pombase.org/external_datasets/Rhind_2011_PMID_21511999/Spom_hs_61G9EAAXX_and_61G9UAAXX.-.sorted.bam
Transcripts,yes,yes,Transcripts during heat shock (reverse strand) - Rhind et al. (2011),,,,WT,not applicable,,heat shock,reverse strand,RNA-Seq,Rhind,2011,21511999,,not available,,,bigwig,https://www.pombase.org/external_datasets/Rhind_2011_PMID_21511999/Spom_hs_61G9EAAXX_and_61G9UAAXX.-.sorted.bw
Transcripts,no,yes,Transcripts during vegetative growth (forward strand) - Rhind et al. (2011),,,,WT,not applicable,,,,RNA-Seq,Rhind,2011,21511999,,not available,,,rnaseq,https://www.pombase.org/external_datasets/Rhind_2011_PMID_21511999/Spom_log_61G9EAAXX_and_61G9UAAXX.+.sorted.bam
Transcripts,yes,yes,Transcripts during vegetative growth (forward strand) - Rhind et al. (2011),,,,WT,not applicable,,vegetative growth,forward strand,RNA-Seq,Rhind,2011,21511999,,not available,,,bigwig,https://www.pombase.org/external_datasets/Rhind_2011_PMID_21511999/Spom_log_61G9EAAXX_and_61G9UAAXX.+.sorted.bw
Transcripts,no,yes,Transcripts during vegetative growth (reverse strand) - Rhind et al. (2011),,,,WT,not applicable,,,,RNA-Seq,Rhind,2011,21511999,,not available,,Log Phase mapped to the forward strand,rnaseq,https://www.pombase.org/external_datasets/Rhind_2011_PMID_21511999/Spom_log_61G9EAAXX_and_61G9UAAXX.-.sorted.bam
Transcripts,yes,yes,Transcripts during vegetative growth (reverse strand) - Rhind et al. (2011),,,,WT,not applicable,,vegetative growth,reverse strand,RNA-Seq,Rhind,2011,21511999,,not available,,Log Phase mapped to the forward strand,bigwig,https://www.pombase.org/external_datasets/Rhind_2011_PMID_21511999/Spom_log_61G9EAAXX_and_61G9UAAXX.-.sorted.bw
Transcripts,yes,yes,Transcripts during meiosis 0h (forward strand) - Soriano et al. (2013),,,h-/h-  pat1-114,WT,not applicable,,meiosis,forward strand,tiling microarray,Soriano,2013,24256300,GEO,Soriano_2013_PMID_24256300,GSM1023949,,bigWig,https://www.pombase.org/external_datasets/Soriano_2013_PMID_24256300/GSM1023949_RNA_Mei0h_N.bw
Transcripts,yes,yes,Transcripts during meiosis 0h (reverse strand) - Soriano et al. (2013),,,h-/h-  pat1-114,WT,not applicable,,meiosis,reverse strand,tiling microarray,Soriano,2013,24256300,GEO,Soriano_2013_PMID_24256300,GSM1023949,,bigWig,https://www.pombase.org/external_datasets/Soriano_2013_PMID_24256300/GSM1023949_RNA_Mei0h_P.bw
Transcripts,yes,yes,Transcripts during meiosis 3h (forward strand) - Soriano et al. (2013),,,h-/h-  pat1-114,WT,not applicable,,meiosis,forward strand,tiling microarray,Soriano,2013,24256300,GEO,Soriano_2013_PMID_24256300,GSM1023950,,bigWig,https://www.pombase.org/external_datasets/Soriano_2013_PMID_24256300/GSM1023950_RNA_Mei3h_N.bw
Transcripts,yes,yes,Transcripts during meiosis 3h (reverse strand) - Soriano et al. (2013),,,h-/h-  pat1-114,WT,not applicable,,meiosis,reverse strand,tiling microarray,Soriano,2013,24256300,GEO,Soriano_2013_PMID_24256300,GSM1023950,,bigWig,https://www.pombase.org/external_datasets/Soriano_2013_PMID_24256300/GSM1023950_RNA_Mei3h_P.bw
Transcripts,yes,yes,Transcripts during meiosis 5h (forward strand) - Soriano et al. (2013),,,h-/h-  pat1-114,WT,not applicable,,meiosis,forward strand,tiling microarray,Soriano,2013,24256300,GEO,Soriano_2013_PMID_24256300,GSM1023951,,bigWig,https://www.pombase.org/external_datasets/Soriano_2013_PMID_24256300/GSM1023951_RNA_Mei5h_N.bw
Transcripts,yes,yes,Transcripts during meiosis 5h (reverse strand) - Soriano et al. (2013),,,h-/h-  pat1-114,WT,not applicable,,meiosis,reverse strand,tiling microarray,Soriano,2013,24256300,GEO,Soriano_2013_PMID_24256300,GSM1023951,,bigWig,https://www.pombase.org/external_datasets/Soriano_2013_PMID_24256300/GSM1023951_RNA_Mei5h_P.bw
Transcripts,yes,yes,Transcripts during vegetative growth (forward strand) - Soriano et al. (2013),,,,WT,not applicable,,vegetative growth,forward strand,tiling microarray,Soriano,2013,24256300,GEO,Soriano_2013_PMID_24256300,GSM1023953,,bigWig,https://www.pombase.org/external_datasets/Soriano_2013_PMID_24256300/GSM1023953_RNA_Mit_N.bw
Transcripts,yes,yes,Transcripts during vegetative growth (reverse strand) - Soriano et al. (2013),,,,WT,not applicable,,vegetative growth,reverse strand,tiling microarray,Soriano,2013,24256300,GEO,Soriano_2013_PMID_24256300,GSM1023953,,bigWig,https://www.pombase.org/external_datasets/Soriano_2013_PMID_24256300/GSM1023953_RNA_Mit_P.bw
Transcripts,yes,yes,Transcripts in atf1delta (forward strand) - Soriano et al. (2013),,,,mutant,atf1delta,,vegetative growth,forward strand,tiling microarray,Soriano,2013,24256300,GEO,Soriano_2013_PMID_24256300,GSM1023954,,bigWig,https://www.pombase.org/external_datasets/Soriano_2013_PMID_24256300/GSM1023954_RNA_atf1D_N.bw
Transcripts,yes,yes,Transcripts in atf1delta (reverse strand) - Soriano et al. (2013),,,,mutant,atf1delta,,vegetative growth,reverse strand,tiling microarray,Soriano,2013,24256300,GEO,Soriano_2013_PMID_24256300,GSM1023954,,bigWig,https://www.pombase.org/external_datasets/Soriano_2013_PMID_24256300/GSM1023954_RNA_atf1D_P.bw
Transcripts,yes,yes,Transcripts in diploid vegetative pat1-114 (forward strand) - Soriano et al. (2013),,,diploid pat1-114,WT,not applicable,,vegetative growth,forward strand,tiling microarray,Soriano,2013,24256300,GEO,Soriano_2013_PMID_24256300,GSM1023952,,bigWig,https://www.pombase.org/external_datasets/Soriano_2013_PMID_24256300/GSM1023952_RNA_Mit_pat1.114_N.bw
Transcripts,yes,yes,Transcripts in diploid vegetative pat1-114 (reverse strand) - Soriano et al. (2013),,,diploid pat1-114,WT,not applicable,,vegetative growth,reverse strand,tiling microarray,Soriano,2013,24256300,GEO,Soriano_2013_PMID_24256300,GSM1023952,,bigWig,https://www.pombase.org/external_datasets/Soriano_2013_PMID_24256300/GSM1023952_RNA_Mit_pat1.114_P.bw
Transcripts,yes,yes,Transcripts in pcr1delta (forward strand) - Soriano et al. (2013),,,,mutant,pcr1delta,,vegetative growth,forward strand,tiling microarray,Soriano,2013,24256300,GEO,Soriano_2013_PMID_24256300,GSM1023955,,bigWig,https://www.pombase.org/external_datasets/Soriano_2013_PMID_24256300/GSM1023955_RNA_pcr1D_N.bw
Transcripts,yes,yes,Transcripts in pcr1delta (reverse strand) - Soriano et al. (2013),,,,mutant,pcr1delta,,vegetative growth,reverse strand,tiling microarray,Soriano,2013,24256300,GEO,Soriano_2013_PMID_24256300,GSM1023955,,bigWig,https://www.pombase.org/external_datasets/Soriano_2013_PMID_24256300/GSM1023955_RNA_pcr1D_P.bw
Transcripts,yes,yes,Poly(A)+ transcripts during vegetative growth; repeat 1 - Wilhelm et al. (2012),,,,WT,not applicable,"YES, standard temperature",vegetative growth,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078453,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078453.bw
Transcripts,yes,yes,Poly(A)+ transcripts during vegetative growth; repeat 2 - Wilhelm et al. (2012),,,,WT,not applicable,"YES, standard temperature",vegetative growth,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078459,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078459.bw
Transcripts,yes,yes,Poly(A)+ transcripts during vegetative growth; repeat 3 - Wilhelm et al. (2012),,,,WT,not applicable,"YES, standard temperature",vegetative growth,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078439,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078439.bw
Transcripts,yes,yes,Transcripts during vegetative growth - Wilhelm et al. (2012),,,,WT,not applicable,"YES, standard temperature",vegetative growth,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078441,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078441.bw
Transcripts,yes,yes,Transcripts during meiosis 0h; repeat 1 - Wilhelm et al. (2012),,,h+/h+ pat1-114,WT,not applicable,"nitrogen starvation, standard temperature",meiosis,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078458,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078458.bw
Transcripts,yes,yes,Transcripts during meiosis 0h; repeat 2 - Wilhelm et al. (2012),,,h+/h+ pat1-114,WT,not applicable,"nitrogen starvation, standard temperature",meiosis,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078463,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078463.bw
Transcripts,yes,yes,Transcripts during meiosis 0h; repeat 3 - Wilhelm et al. (2012),,,h+/h+ pat1-114,WT,not applicable,"nitrogen starvation, standard temperature",meiosis,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078457,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078457.bw
Transcripts,yes,yes,Transcripts during meiosis 0h in pat1-114 background; repeat 4 - Wilhelm et al. (2012),,,h+/h+ pat1-114,WT,not applicable,"nitrogen starvation, standard temperature",meiosis,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078467,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078467.bw
Transcripts,yes,yes,Transcripts during meiosis 1h+2h; repeat 1 - Wilhelm et al. (2012),,,h+/h+ pat1-114,WT,not applicable,"nitrogen starvation, high temperature",meiosis,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078451,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078451.bw
Transcripts,yes,yes,Transcripts during meiosis 1h+2h; repeat 2 - Wilhelm et al. (2012),,,h+/h+ pat1-114,WT,not applicable,"nitrogen starvation, high temperature",meiosis,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078444,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078444.bw
Transcripts,yes,yes,Transcripts during meiosis 1h+2h; repeat 3 - Wilhelm et al. (2012),,,h+/h+ pat1-114,WT,not applicable,"nitrogen starvation, high temperature",meiosis,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078465,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078465.bw
Transcripts,yes,yes,Transcripts during meiosis 1h+2h; repeat 4 - Wilhelm et al. (2012),,,h+/h+ pat1-114,WT,not applicable,"nitrogen starvation, high temperature",meiosis,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078454,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078454.bw
Transcripts,yes,yes,Transcripts during meiosis 3h+4h; repeat 1 - Wilhelm et al. (2012),,,h+/h+ pat1-114,WT,not applicable,"nitrogen starvation, high temperature",meiosis,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078449,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078449.bw
Transcripts,yes,yes,Transcripts during meiosis 3h+4h; repeat 2 - Wilhelm et al. (2012),,,h+/h+ pat1-114,WT,not applicable,"nitrogen starvation, high temperature",meiosis,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078443,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078443.bw
Transcripts,yes,yes,Transcripts during meiosis 3h+4h; repeat 3 - Wilhelm et al. (2012),,,h+/h+ pat1-114,WT,not applicable,"nitrogen starvation, high temperature",meiosis,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078442,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078442.bw
Transcripts,yes,yes,Transcripts during meiosis 3h+4h; repeat 4 - Wilhelm et al. (2012),,,h+/h+ pat1-114,WT,not applicable,"nitrogen starvation, high temperature",meiosis,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078447,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078447.bw
Transcripts,yes,yes,Transcripts during meiosis 5h+6h; repeat 1 - Wilhelm et al. (2012),,,h+/h+ pat1-114,WT,not applicable,"nitrogen starvation, high temperature",meiosis,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078440,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078440.bw
Transcripts,yes,yes,Transcripts during meiosis 5h+6h; repeat 2 - Wilhelm et al. (2012),,,h+/h+ pat1-114,WT,not applicable,"nitrogen starvation, high temperature",meiosis,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078450,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078450.bw
Transcripts,yes,yes,Transcripts during meiosis 5h+6h; repeat 3 - Wilhelm et al. (2012),,,h+/h+ pat1-114,WT,not applicable,"nitrogen starvation, high temperature",meiosis,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078456,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078456.bw
Transcripts,yes,yes,Transcripts during meiosis 5h+6h; repeat 4 - Wilhelm et al. (2012),,,h+/h+ pat1-114,WT,not applicable,"nitrogen starvation, high temperature",meiosis,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078464,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078464.bw
Transcripts,yes,yes,Transcripts during meiosis 7h+8h; repeat 1 - Wilhelm et al. (2012),,,h+/h+ pat1-114,WT,not applicable,"nitrogen starvation, high temperature",meiosis,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078462,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078462.bw
Transcripts,yes,yes,Transcripts during meiosis 7h+8h; repeat 2 - Wilhelm et al. (2012),,,h+/h+ pat1-114,WT,not applicable,"nitrogen starvation, high temperature",meiosis,,RNA-Seq,Wilhelm,2012,18488015,ArrayExpress,E-MTAB-5,ERS078438,High throughput sequenceing of fission yeast to survey the dynamic repertoire of a eukaryotic transcriptome at the single nucleotide resolution,bigWig,https://www.pombase.org/external_datasets/Wilhelm_2012_PMID_18488015/ERS078438.bw
