data_type,display_in_jbrowse,show_feature_label,label,comment,assayed_gene_product,background,alleles,mutant(s),conditions,growth_phase_or_response,strand,assay_type,first_author,publication_year,pmed_id,DB,study_id,sample_id,short_description,data_file_type,source_url
Transcripts,yes,yes,"Transcripts during spore germination; spore #60 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-60.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #61 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-61.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #62 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-62.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #63 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-63.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #64 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-64.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #65 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-65.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #66 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-66.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #67 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-67.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #68 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-68.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #69 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-69.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #70 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-70.bam
